Row,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ABCA7,2209130.006638742,-7.974815164712157e-05,0.0013357562460233592,-1.7764891640273701,0.07565232637567436,0.17218991614688373
ABCA8,10378244.785334328,5.206362100364794,0.6983834391136291,6.73318197135331,1.6599224695115044e-11,8.314489011199371e-10
ABCA9,5536109.822371749,4.7218166064629585,0.6003366209685754,7.589552510434446,3.210121651583786e-14,3.0033728474157028e-12
ABCB1,2285719.5838884218,1.9173533083897703,0.46311562371424947,4.724592947200906,2.305767382959637e-06,2.793490455179508e-05
ABCB10,5592906.812703832,-0.38004912122761514,0.5555314247154909,-1.6069261680817244,0.10807056524650482,0.22662566980190096
ABCB11,67120.11678813995,1.0067371862226405e-06,0.0033078812165966494,2.016088006552941,0.04379077395249378,0.11180914368875487
ABCB4,386021.4961765781,-0.0001801478282933677,0.0014863570619886965,0.0882057806366605,0.9297131229440749,0.9637975760071001
ABCB5,529836.3946178353,5.70088336180583,0.6059332990618119,9.660591808344472,4.4329560732595125e-22,2.2415981210448934e-19
ABCB6,8620321.160881158,1.7826183271717553e-05,0.001387212202810204,-0.860749470518125,0.38937604015481386,0.5751960217608352
ABCB7,10893390.811364276,0.46788891177897285,0.164951183133089,2.598853850660021,0.009353558701956182,0.03207150140654591
ABCB8,5882365.047454204,-1.1264977968273964,0.245296137140626,-5.2092334462926,1.8962240991458303e-07,3.2166140109951397e-06
ABCB9,2162602.203185486,-0.9136735004726075,0.30462505308310933,-3.956322617688816,7.611235641999898e-05,0.000560399255151516
ABCC1,10673696.666589841,-0.00024315853481014096,0.0013926204017204952,-1.6883182181854586,0.09135015988254938,0.1999067177316418
ABCC10,3583833.606802487,-0.4980622077253347,0.1619703685130713,-3.3792558943871502,0.0007268232137482935,0.0038552126407558084
ABCC11,4281633.365604392,3.5162012457771014e-05,0.0011571744652692103,-2.242405471356414,0.024935178515869398,0.07139993546178161
ABCC12,607959.8337991098,2.8155082552551916e-05,0.0010638721641188403,-1.9334109244974262,0.05318559654107068,0.13046381373749819
ABCC13,89087.14348028219,-7.283954741273247e-07,0.001076762478530229,-1.7244932706238827,0.08461883274711282,0.18806960095994932
ABCC2,385429.71728024416,4.20853967132608e-06,0.001822860744314019,1.9074815299161725,0.05645826057675591,0.13680097411627404
ABCC3,4683038.7834576005,-1.1604679013538763e-07,0.0014666815846118091,0.2030900016211597,0.8390646864390123,0.9152578651167129
ABCC4,1519317.9253658792,0.00010810569150898507,0.0014621172055858645,0.07692190441435859,0.938685671969681,0.9685636102497955
ABCC5,6947979.181414808,-1.091237482882004,0.34180771395798243,-3.4209774810817875,0.0006239649853222078,0.0033814157586815638
ABCC6,1392778.3919844045,1.0235195203508998,0.7336223448709538,2.7701136393748538,0.005603673794081233,0.021008088974174267
ABCC6P1,251484.88974046108,-5.065755841692538e-05,0.002176564200359784,2.182739009264501,0.02905503544502639,0.08058911359298296
ABCC6P2,466790.1881538229,1.169751625979475e-05,0.0016945852523521608,0.9937352392000439,0.32035178190029134,0.5042860390521415
ABCC8,1556057.144536493,-2.549266819807233e-06,0.0011943524323902168,-1.83472574172707,0.0665463361726946,0.1558913619717282
ABCC9,3980032.6971950023,2.947383175166626,0.5351362387168445,5.018571100033163,5.205722688030751e-07,7.661755956229875e-06
ABCD1,7466629.745002003,-0.8240909076699015,0.6281401621643681,-3.1567619009739443,0.0015953155220087838,0.0074535938073991516
ABCD2,1744258.2643934514,6.040095460384133,0.5192644616961856,11.170006958762963,5.71764011716293e-29,8.095416053887087e-26
ABCD3,27372025.173850894,-0.7371342980060229,0.3247406354152992,-1.962726563804492,0.04967795478697546,0.1238769993854391
ABCD4,9819746.3457856,0.2621068060439488,0.33384004824909613,2.5065218091145978,0.012192553575668221,0.03986595263233172
ABCE1,14965129.702620625,-0.16880872673427819,0.24043054042534587,-0.4082366844878515,0.6830999181518289,0.8179329120882078
ABCF1,3775525.3848507637,-0.46006730633998705,0.19766273885877392,-3.0244240027047695,0.002491070482927337,0.010783806546353605
ABCF2,14361147.930590143,-0.7159780177577029,0.2679883283426291,-3.0349193273022856,0.0024060003383103742,0.01047103180021224
ABCF3,23932751.513154894,-0.8795248137748353,0.24160391016719412,-3.9434549302518462,8.031609100304785e-05,0.0005863709662161327
ABCG1,11751599.42460144,-0.181935202109464,0.1887207736243752,-1.699566603132104,0.08921247670439651,0.19626005596104965
ABCG2,2253828.050181792,1.2317604101038229,0.4840084998576505,3.4387975435143416,0.0005843040345095802,0.003199136139446884
ABCG4,59915.05384173058,-5.524655756472921e-07,0.001423854648173347,-0.1980048589823886,0.8430412620804195,0.91747426718237
ABCG5,71436.93647859062,-1.7912932237139704e-06,0.0013360649410877764,-0.7931439722158401,0.4276939461204451,0.6120865247780332
ABCG8,50063.43293928814,7.880965709336576e-08,0.0015145000998210455,1.7942360093505911,0.07277550687980382,0.16718293294897493
ABHD1,1275147.4808856722,-3.783757954034298e-05,0.0014825660522960438,0.4375791868681273,0.6616913614788045,0.8036215281110111
ABHD10,15637803.932339212,8.252084847623955e-05,0.001387979845712274,-0.9896564700415282,0.3223420583885771,0.5064732842632944
ABHD11,25382335.659756362,-1.2452167969791708,0.2919388245176289,-7.313069161694115,2.6110853197461284e-13,1.925702664356347e-11
ABHD11-AS1,2006054.5920862493,0.0003214794784069747,0.001279262771552476,-2.5639871147479014,0.010347738600457816,0.03483975186021004
ABHD12,32601878.337626614,-1.2372541717218999,0.28936688170086405,-4.804434098730315,1.551898039793386e-06,1.9771572027073744e-05
ABHD12B,879246.5962973423,0.00027089610134010625,0.0011482719354930268,-1.299893903063601,0.19363733504421732,0.3519443493084371
ABHD13,5454827.603912262,1.4166990663090864e-05,0.001579379134612565,2.174193209620821,0.02969062812747114,0.08189215067158859
ABHD14A,14997770.269574448,-0.24798182901391502,0.595049206124192,-1.2907549255802648,0.19678867215899376,0.3563302770323736
ABHD14A-ACY1,15945.138188604466,4.712248381354694e-09,0.001435426959699901,-0.018809931024447078,0.9849927314134285,0.9930350151788853
ABHD14B,47604928.91123088,1.1280359464298253,0.24859627345267718,1.9807518493135876,0.047619109029362526,0.11971290690880698
ABHD15,8713952.563697776,0.8177192696838487,0.3721742898548839,2.977317845103491,0.0029078237880552347,0.012238676498358516
ABHD16A,3047917.6441493975,-0.9046426212346296,0.21675775662570204,-4.501042091053586,6.762111215512479e-06,7.050256160778303e-05
ABHD16B,2191473.9754180443,-0.49576662937064453,0.5880333580462971,-2.9038884967873595,0.0036855939453771733,0.014869803231747799
ABHD2,27942511.93104125,-0.8270200553149,0.32489764092926343,-2.288255816351509,0.022122627932805325,0.06482345088809596
ABHD3,11097899.364549972,-1.4407031745647243,0.3489797680727059,-2.495228910621404,0.012587589670390711,0.04098976225387273
ABHD4,20513106.408599634,0.19679561289351952,0.33833782892110226,0.29819886084607433,0.7655513911786644,0.869407007424869
ABHD5,11151071.444198245,0.0003780644352606634,0.001737307920479651,1.6842717265735507,0.09212916690008724,0.20126089973880665
ABHD6,5169532.754735682,1.1587421231409634,0.27946050305786235,4.754473065245686,1.9896466386121663e-06,2.4439627131778594e-05
ABHD8,6417373.0434231395,-0.5945061801480056,0.2558207861770642,-3.6998851798829913,0.0002156970343188182,0.0013601465602325002
ABI1,22567385.05761065,0.17406759373422823,0.3497636413576272,0.3496880833833687,0.7265727978220546,0.8456088095730152
ABI2,12926013.481199756,-1.7100946603393244e-05,0.001452460017087918,0.1808779636481054,0.8564633660008478,0.9252069667917602
ABI3,4896565.99594699,-1.0269310148948788e-05,0.001417931013697385,-0.3325612223127076,0.7394655188032693,0.8532881656258534
ABI3BP,14714679.522629952,3.999466376269593,0.57805029897938,5.825664673904677,5.688573523088916e-09,1.464411205858938e-07
ABL1,20422564.187819812,0.3835763059621953,0.3155689809728996,0.6394948019556191,0.5225010941146901,0.6961857382973237
ABL2,4693861.364787611,-0.3642910094095554,0.4121640527729008,-1.892322774029702,0.05844798838685192,0.14053634945496482
ABLIM1,30947594.668230582,2.567719606483154,0.27509464428757474,6.305578108999371,2.871201580086297e-10,1.0405900880183067e-08
ABLIM2,997283.7351672372,-7.351110849190428e-05,0.0014185633497291732,-0.355680231881739,0.722080050867699,0.8429331144999259
ABLIM3,16118268.74509061,2.483011795097752,0.4653215194036889,4.072247889211852,4.656158641086442e-05,0.0003695347429723238
ABO,3306768.2217416805,3.2583155592210942e-06,0.0013383704353175537,-0.6828487759731295,0.4947024048141896,0.6724583764364924
ABP1,2390432.3740638266,-2.116136459838305,5.351830136952058,-4.4485336932841335,8.645848823531041e-06,8.72306590566044e-05
ABR,16555869.498737404,5.996683822640568e-05,0.001473677119656059,0.4541891696858856,0.6496926774884055,0.7949172188327432
ABRA,27973.202373141947,1.5395454635553316e-06,0.0026739766333941737,2.1485381576695866,0.03167102849454996,0.08632175839062087
ABT1,14432018.398803443,-0.2892408200620376,0.3280079431726161,-1.854695631358455,0.06363970296801057,0.15049326485186598
ABTB1,15318841.253780488,0.73015293053966,0.34749001624422715,0.9106608830687178,0.36247408066781206,0.5478383522077279
ABTB2,1933236.4684158012,-6.777812194168682e-06,0.0012882247214836724,-1.5374473887848097,0.12418378924999561,0.2514547972644701
ACAA1,36531054.38270067,0.7644602219678304,0.3514215226551802,-1.8986576506148414,0.05760950311053407,0.13892479017389833
ACAA2,42298659.24710731,2.551791076134789,0.28780024371861423,4.795777944361525,1.6204470977666604e-06,2.0509568213568733e-05
ACACA,11355447.421294756,-0.21298363398667228,0.26975219452850513,-0.6528221724094635,0.513870927678069,0.6892857899025902
ACACB,18723039.2644897,4.814465028837702,0.43794483024452713,9.649004479235055,4.963522471266238e-22,2.4333801278698367e-19
ACAD10,6554331.36059829,-4.042928724880525e-05,0.0013910840333351425,-0.7194135683266499,0.4718861392350726,0.6528511383671729
ACAD11,483505.1651767244,-3.334275717661778e-05,0.0016164257216397884,1.6317263518428453,0.10273714615688712,0.21838970173956246
ACAD8,10761423.236300074,-4.5838066855434855e-05,0.0015295705198514126,1.4646187848400667,0.14302495399610896,0.28014054901497387
ACAD9,18682025.66190604,-0.00331602737794245,0.004262288194361216,-0.73774035184804,0.4606722462096462,0.6434565711937169
ACADL,2398766.390047862,4.996303427308603,0.9453753873674147,5.180906972110882,2.208096022773049e-07,3.67519932066254e-06
ACADM,25074664.88991103,0.6059679622311356,0.24236145505793555,3.007119170548454,0.002637363499333934,0.01127689269153495
ACADS,15637176.014579114,1.8553146797565387,0.45185424103092914,2.8566399161988913,0.004281512537734416,0.016804798239956297
ACADSB,17749078.816721078,1.0625057301353769,0.5065725296655262,0.6348505174513353,0.5255259121591785,0.6984430114165603
ACADVL,105031117.35933904,1.9703445138900566,0.3032379337940341,1.4988121678701432,0.13392236706450286,0.26621520326805614
ACAN,757383.8514897933,-3.3794533390397685,0.6235335355978907,-5.843733749107388,5.10435889028068e-09,1.3367000507001365e-07
ACAP1,2452432.9181931317,-0.00010132572184994239,0.0014106618239856895,-0.3731728402892304,0.7090198088370261,0.8352189638959876
ACAP2,9818053.552751217,7.729796735913027e-06,0.0015169442181310329,1.4709099819571712,0.14131546279727747,0.2777913549508126
ACAP3,6320564.333120918,-0.6106426236947943,0.3151708408322642,-2.523090277915396,0.011632853240391764,0.03839839459033415
ACAT1,42802455.80208247,1.7311156456013268,0.35848907743922714,1.919628479407299,0.05490484407415194,0.13383095127359565
ACAT2,17588590.35845147,-0.7897927986736394,0.3767771701685917,-3.885159973360972,0.00010226252860683343,0.0007241919248255846
ACBD3,27854033.219992585,0.0044838605338041486,0.004666351007670593,-2.830966186243978,0.004640762689639393,0.017962645075472735
ACBD4,4596464.178479787,-0.00013481888313357664,0.0015294042422443021,0.6476656183953302,0.5172012462804589,0.6920350066498473
ACBD5,9701074.311031228,-0.00010901547489141651,0.001472435247952701,0.2824137426957379,0.7776262785590783,0.8781425482021431
ACBD6,23929198.18468712,-1.0957668334544421,0.2444305982758219,-4.581277747965753,4.621435754676513e-06,5.074976864416742e-05
ACBD7,1077605.1435162057,0.0002599301677151834,0.0012836562920505099,-1.9787306768150865,0.04784633715616686,0.12017035342037273
ACCN1,175258.14837334945,-3.5760487867535102e-06,0.001164629651610393,-0.7145331028271067,0.47489759434650824,0.6551960271526283
ACCN2,1887142.905238993,-0.3683668601664641,0.8023833098532637,-2.1292040132763868,0.033237385017193435,0.08959202728711185
ACCN3,638422.0228517541,-1.9704880671636593,0.3881079429301851,-5.527347682441354,3.2510827194926945e-08,6.904649479658584e-07
ACCN4,47038.500427888204,-1.0071977973818852e-06,0.0012827357294258996,-0.8851186150994311,0.37609266051517654,0.5621406097558814
ACCN5,4863.416449731083,-9.600594518989857e-09,0.001400839043650924,-0.06526264028433915,0.947964887636804,0.9733081113671956
ACCS,5197313.066243543,-2.6165209770324332e-05,0.0015330111680414472,0.9258870689667036,0.3545046720625129,0.5398272191341255
ACCSL,6702.431488358139,-5.654865978777443e-08,0.0015359702171706992,0.11449984293178729,0.9088415709028548,0.9539377919756268
ACD,10137663.052500622,-0.3447626318032858,0.2977169713990409,-1.9157765986582869,0.05539353762262719,0.134620431631692
ACE,9097924.059941774,-0.0001759041027105187,0.0014887497387492126,0.1505775091677189,0.8803090041589453,0.9391672592719988
ACE2,326789.0527070482,2.51054067545795e-05,0.00208474231478429,2.6630067588796518,0.007744585853418907,0.02751413756355148
ACER1,145567.72479692096,1.0814666415084252e-05,0.0016638225194109497,0.5702804289424698,0.5684875127505509,0.7346313084115205
ACER2,2372301.6456168755,-1.4718148214702413e-05,0.0016456917694068318,1.3960513836975958,0.16269902231723843,0.30873854860378036
ACER3,5455965.622858458,-0.8448709125354961,0.26562777745122607,2.443390551041139,0.014549982155708139,0.04628014393034738
ACHE,404459.6058765115,0.0002715510151622638,0.0014746790046750841,-0.299361254102136,0.7646644220786304,0.8689573008778401
ACIN1,27605761.81951446,-0.16262306884282157,0.23197590791211536,-2.5975716085490705,0.009388554213824028,0.03217071868234829
ACLY,45175619.09393111,0.7651952237908123,0.3213821841325628,-1.9094590664920121,0.056202897379746056,0.13623848838628222
ACMSD,575804.946620672,0.0002025284713678635,0.0011680330490230356,-1.9338635787916962,0.053129903185675266,0.13037237248496492
ACN9,5072491.242286093,-1.6311574082621745e-06,0.0015489730650882095,1.2681507547670836,0.20474411924032654,0.36623899641422175
ACO1,32913778.19134148,2.820544799632959,0.3698272894188859,5.403290347775211,6.54294204390386e-08,1.2655646915157574e-06
ACO2,21345425.35794596,-0.009197748121409761,0.009235567723669149,-0.6852482308161956,0.49318729350898327,0.6712581222471025
ACOT1,5078800.178614678,-1.739684022116431e-05,0.0015783261149768663,1.2684773397217128,0.2046275379848651,0.3661538168103939
ACOT11,779995.4150621406,-0.00010769152501022782,0.0012375048698855969,-2.233458716751768,0.025518709831280816,0.07280579787704755
ACOT12,26669.038320213032,2.0903829168255422e-06,0.0015076678297266943,0.18964357560422335,0.8495884383949223,0.9211067055302138
ACOT13,8404915.486261878,-0.00013526889862749286,0.0013759662947790566,-1.6475358110132545,0.09944796175761486,0.21301823618842405
ACOT2,11362081.759219965,2.8312149695186232e-05,0.0015169897214355006,0.909951764731988,0.3628479484686503,0.5482083467010881
ACOT4,7327583.6464471575,-0.6877449098716185,0.477668769746779,-2.8713909178005816,0.004086697992286795,0.016216982802725512
ACOT6,578967.0718264387,5.3401806707731465e-05,0.0017633243450849289,1.8071104898962835,0.0707450533984856,0.16355469033062683
ACOT7,11863768.747916466,-0.15168122054482092,0.12463901535673366,-5.1213290468831065,3.033897104688774e-07,4.808500500700014e-06
ACOT8,12025641.476062616,-0.8705454668349553,0.21687775516543775,-4.603607469435134,4.152347658268565e-06,4.617149715513497e-05
ACOT9,20588160.96573455,-0.0004075064850422835,0.0015309769230628539,-0.8423269997248067,0.3996049420797201,0.5845312872710996
ACOX1,14341475.626469623,0.00011073149151665334,0.0015858558996708022,1.5225746481088915,0.1278651564328507,0.25718346361595634
ACOX2,8367753.861119928,-0.7748420017645392,0.8345907058531006,-0.10618317734092034,0.9154370180198866,0.9569540571725369
ACOX3,11887900.856163483,1.4051604366226733e-05,0.0013159775926093922,-1.450028959407533,0.14705044373565587,0.286188282448028
ACOXL,154730.3262862376,-1.1170124575897588e-06,0.0012744676543489201,-1.0737777676622278,0.28292229661279644,0.46195923237199743
ACP1,40622076.6261287,-0.41611833242703633,0.23256953394211805,-2.4697035017646205,0.013522508040610488,0.0435864358425384
ACP2,24169741.327939413,-0.5984874610398802,0.3525256900656064,-2.1213911891597697,0.03388889611144572,0.09107078016131649
ACP5,26556737.793489747,-0.5991541938372194,0.7166039095614768,-1.4238919131275098,0.15447776314326342,0.29687737462229696
ACP6,9350908.383157752,-1.0469662199358118,0.4480995583619788,-2.609777586971269,0.00906011067024103,0.031257087461757475
ACPL2,8464857.941817185,-0.5480266194696658,0.24400671282468708,-2.5059640362836135,0.012211804011259254,0.03991908474544006
ACPP,560599.7106081892,8.7357017550851e-05,0.0014443548553492946,-0.046863553824542284,0.9626219759966445,0.9819584999837441
ACPT,83623.04577199626,3.46897512912844e-07,0.001564601040886383,0.4077827770834755,0.6834331591318912,0.8180552011296346
ACR,333795.5616263159,-8.089794254904371e-07,0.001425152416244282,-0.11689899997036896,0.9069400906288781,0.9527683333326246
ACRBP,830825.417575114,-5.193821879489532e-05,0.0013543479603332412,-1.2044066096282429,0.22843245861019557,0.3966871936780901
ACRC,414781.50675232743,9.311814429174501e-05,0.0015470267038053096,1.2749187399870439,0.2023380053409609,0.3633734616464847
ACRV1,102293.83212677218,-1.1869187188212352e-06,0.0011214084239871299,-1.844804692294918,0.06506595461882475,0.15298026615682497
ACSBG1,343866.5670677965,1.1750788011398896,0.3582368660526426,3.932741142679636,8.398266134468106e-05,0.0006106209385958015
ACSBG2,217738.94584384002,9.371391311876008e-06,0.0015705990545710068,1.0169997455040214,0.30915355047955484,0.49196786341111837
ACSF2,19843262.83991248,0.5949368598612741,0.33159310525928,0.7584486904800073,0.44818241856812235,0.6315063891527855
ACSF3,4184526.894730156,5.156493371183377e-05,0.0013778313924524817,-1.059282519322092,0.28947113358573895,0.46936844824354285
ACSL1,106363135.09772299,3.721837728673056,0.39688540410081563,5.832607220337127,5.456791726392152e-09,1.4115876088321137e-07
ACSL3,34744622.83124696,0.6427518965505579,0.4708422055303069,-1.1902254980511715,0.2339577739584907,0.40370451765765564
ACSL4,12718198.5000184,2.370692001962051,0.34246365852964694,5.188520662059218,2.119712455406681e-07,3.5447600888131567e-06
ACSL5,11000765.375997303,1.3216324668812165,0.451868705229797,2.336672150206404,0.019456237706748924,0.05843750196802908
ACSL6,196725.64958227205,-9.83378041034396e-06,0.001292264206236009,-1.629937133869271,0.10311478439641282,0.21897328177292427
ACSM1,973508.9636920529,0.8180237277680023,0.6300836559324545,-1.2579141133467961,0.20842281899086024,0.3708204598917559
ACSM2A,38660.31833678495,4.3595482026594325,2.4205504450940936,3.227006789092926,0.0012509249206803144,0.006071102254435219
ACSM2B,33201.54063859231,7.506627635546464e-07,0.0027254096232402236,1.5114229741145857,0.13068071963757116,0.26141067379323124
ACSM3,3526870.6057996014,3.3497261720974927,0.653067968973033,4.695915395105437,2.654153899461155e-06,3.147343412437521e-05
ACSM4,211538.47067769204,-1.8203890623566116e-05,0.0015333129841722732,0.5112319456951259,0.6091886519463641,0.765673167311229
ACSM5,4076718.4719368145,4.425232655465455,0.8102435199435687,5.441944703517136,5.2702036560467106e-08,1.0441099370067168e-06
ACSS1,11593645.875516232,2.016157928408916e-05,0.0012883723165309498,-2.078953668193088,0.037621609168829596,0.09910788086425242
ACSS2,30039225.95345493,2.1288750462570487,0.34368232504353086,4.108007773830142,3.990866747211403e-05,0.00032362744550315303
ACSS3,9388656.832657024,1.349804577175705,0.5813848805594612,1.8164957536210435,0.06929435873619136,0.16110274667096136
ACTA1,1905754.836255743,-2.247127669126694,0.5787264671320889,-1.8153198150679226,0.06947477560579254,0.16143383854658885
ACTA2,514099930.7051467,2.8021179287200826,0.31099267196281993,3.062459602204736,0.0021952610475918888,0.009690907114686455
ACTB,2957636375.7317266,1.8369325643783572,0.13695209529346972,-1.5842268211685173,0.11314211180938509,0.23459149639320412
ACTBL2,153837.91420956014,-1.1183711464858712e-07,0.0013747844766139011,-0.25012839959461125,0.8024880541692119,0.8935783947378674
ACTC1,547247.2708597998,-4.16876870117685e-05,0.0014095703148830046,3.6284547897396697,0.0002851226672991809,0.0017321038924771176
ACTG1,1793568591.7949803,1.8222933888892834,0.15764658384693064,-3.122950731785456,0.0017904771713784708,0.008195291846063785
ACTG2,179399900.55394942,2.574096636697444,0.7268723700963066,1.5586864897853039,0.11907060096377445,0.2440711729822065
ACTL10,1087710.3068868928,-0.9048461345940637,0.44889347797435036,-3.4325510461012465,0.000597931311616408,0.0032644897676373454
ACTL6A,36650493.76974897,-0.2357147851886321,0.2903364236357585,-4.225275232028522,2.3864891936938198e-05,0.00020857719134020306
ACTL6B,10838.011274318198,1.4885383192994338e-06,0.001639650819325938,0.26762548860772095,0.7889876093426804,0.8850897341654261
ACTL7A,5600.893903539577,1.139121950730123e-07,0.0016497024081001531,0.2362695295344566,0.8132235295636542,0.8999468327242804
ACTL7B,11728.85200744691,-9.507247941192071e-08,0.0012944255400043742,-0.2705610477334248,0.7867286580885476,0.8836334125251281
ACTL8,682688.2631904198,1.117033614659858e-06,0.001023997118983181,-3.6874747068059226,0.00022649059820121833,0.0014176856246971633
ACTL9,6300.803363895,2.3897183551170993e-07,0.0020997990948417185,0.5844990058449061,0.5588846339240725,0.7261465713495321
ACTN1,117173734.07878438,1.4607170794731323,0.423532616697968,-0.01838504102560739,0.9853316859594153,0.9932352910155235
ACTN2,1152987.5407136593,-1.091021855068441,0.8341603039900714,-5.491067507366295,3.9951160219599746e-08,8.189987845017948e-07
ACTN3,184652.55039114796,-2.6360583676394287e-05,0.0013503478010740732,-1.0219297953749615,0.306814129201076,0.48963920017827256
ACTN4,140444618.74442232,1.3439295706265886,0.3082226648079728,-1.502600767243929,0.13294202543081374,0.2646131898874997
ACTR10,28121472.554620195,0.0020853098940391856,0.0045234506482067175,1.5597883483512778,0.11880990581985448,0.24377207804096895
ACTR1A,45401199.67082638,-0.7649554245008426,0.19388332479624903,-1.3836369161211026,0.16646965867399754,0.3139385543690141
ACTR1B,29470280.87650928,-0.361411732712947,0.23815634141209874,-0.6090526945307546,0.5424895117721811,0.7127345072801318
ACTR2,77577211.15564056,0.887002644141371,0.23853470290621132,-1.9446261352345706,0.05181999142375376,0.12816501430740448
ACTR3,82684535.13559899,0.7389448529673903,0.38610665489512563,-2.5812607462952277,0.009844019898457046,0.033445415870009716
ACTR3B,5211597.273690091,-0.8682603724767696,0.35646848392077224,-3.368720059253427,0.00075518086374299,0.003980772197610728
ACTR3BP2,0.0,,,,,
ACTR3BP5,0.0,7.905339021105715e-07,0.20391786706678763,0.0,,
ACTR3C,1809497.391773664,-2.637509481297821e-05,0.0013183657911353037,-2.0863841271666628,0.03694384163047277,0.09768591988894182
ACTR5,5145584.967648009,-0.15649008088111016,0.1950744796626416,-2.844144170046057,0.004453089368281657,0.01738825372376647
ACTR6,17383492.671016295,0.39858153535525087,0.30685355191321156,0.8661718934424297,0.3863959042338285,0.57194565194578
ACTR8,7389475.34151642,-8.674071362508874e-06,0.0013877106373368748,-1.2415915885877797,0.2143872867922808,0.3790822743230755
ACTRT1,0.0,1.3895558176173586e-07,0.0018101771479880956,0.0,,
ACTRT2,4068.4044694363065,-1.4719912619168017e-07,0.0012093388957419308,-0.4589818129805085,0.6462472264217147,0.7928483966694228
ACVR1,19235847.39286265,0.13576575662695467,0.28125118150461215,3.138626434042553,0.0016974169008316749,0.007847135424436899
ACVR1B,13508413.8947461,-0.4181812616801083,0.25666736251571387,-2.3473440702310824,0.018907785462226115,0.05710895537981586
ACVR1C,4371370.028827595,6.200533793219246,0.43765684017129514,13.612341363133703,3.382317738164294e-42,2.394455470771109e-38
ACVR2A,4472123.6261731945,0.6350262580604666,0.24772565706830652,3.3202359343918775,0.0008994140192495812,0.004619529610839807
ACVR2B,1913682.081657329,-2.485392520189733e-05,0.0014432007186074738,-0.002154779591380249,0.9982807359625501,0.9992608633116491
ACVRL1,8875740.116193485,1.4269708715227167,0.3740382111956813,4.027203210502101,5.644424707952507e-05,0.000436548768927514
ACY1,1228239.3654900668,-1.7377251311951487e-05,0.001288374064678069,-3.0665574217694567,0.002165392123671022,0.009578962283383705
ACY3,587134.1786578271,2.4115127870245204e-05,0.001746391322306566,0.8384270978474738,0.40179087578488326,0.5866378811989105
ACYP1,6881376.886035873,4.7143243075680514e-05,0.0013554098649145982,-1.8032574220184883,0.07134779612418625,0.16454386948479396
ACYP2,10200911.340148613,0.5490100406371715,0.380850718827485,1.4389575956473342,0.1501625374372986,0.2905833230153392
ADA,6205393.745926028,4.346805881394491e-05,0.001359669450002932,-0.866402008286801,0.38626974301370565,0.5718386171842381
ADAD1,0.0,-3.6064496714225304e-07,0.0010223607573400482,0.0,,
ADAD2,211947.82545369008,1.3912272702327328,0.6560936007362925,3.160505374402732,0.0015749569949520372,0.007372478875642796
ADAL,2457205.177372928,-0.000269626848320156,0.0016173231010885145,1.6919877089071647,0.09064831716320478,0.19873944047818135
ADAM1,1594377.8505160743,-2.005957868047595e-05,0.0014528597764540446,0.11313558459716613,0.9099230636620067,0.954443279421646
ADAM10,21626814.924954288,0.008373752389963966,0.009401920749785108,1.5908489609421523,0.11164357122044094,0.23230000642497547
ADAM11,192424.07868706938,-0.0002131462100946962,0.0013746104215974888,-0.9806758574700872,0.32675261306429493,0.5110552168293295
ADAM12,4856163.302219824,1.0332460963842241e-06,0.001236968914052587,-2.038689488524443,0.041481027501719385,0.10700523042408798
ADAM15,73394879.1416448,0.921912121104206,0.3303291980960413,-3.1795771265578328,0.0014749011384457208,0.006974496582600898
ADAM17,11707251.567581493,0.00042353297060357083,0.001671535591283157,0.5022422024097406,0.6154971599942373,0.7711142451603121
ADAM18,6713.075550071274,-2.8670174409185513e-07,0.0010781456305055343,-1.0937443734081649,0.27406710701211057,0.4517568189368401
ADAM19,2250949.805970216,-6.875412667771446e-05,0.0011973091665101786,-3.6210288771999295,0.00029343375686638446,0.0017748932043734694
ADAM2,9395.995811375304,5.186510712544999e-07,0.0016714788459679128,-1.0201705460874213,0.30764758392737146,0.49032227232485787
ADAM20,35094.805887268725,-1.286483045045105e-05,0.0016567140527911023,0.4981103719636589,0.6184062504405387,0.773435719148234
ADAM21,109077.34091625724,-2.3055870345595247e-06,0.0013766032374047472,-0.7852150680295258,0.432327482354667,0.6165588383925007
ADAM21P1,16997.804928174908,-2.3797415716903868e-07,0.0012200680683561564,-0.5561738074694965,0.5780920429979575,0.7417543988152865
ADAM22,1196407.9169474035,4.018532304360397e-06,0.0016472228393693115,1.5032421954526973,0.13277660017841256,0.2644326176471423
ADAM23,815826.7549055327,-0.00044278216172593236,0.0019884103897670844,1.9161876893770453,0.05534120976943567,0.13455120571022805
ADAM28,1758087.591702231,5.145874767232436e-05,0.0015376941579892714,0.8023870651096162,0.42232909299033083,0.6065750508506558
ADAM29,14904.40903467056,-9.056941362283921e-07,0.001169187853585311,-1.6369916794354626,0.1016322081332051,0.2166480815349804
ADAM30,1390.169895259529,-3.050914243793703e-07,0.0011688683754501764,-0.5901088305294536,0.5551176889895367,0.7234819918266945
ADAM32,1440229.1255719466,2.3450643368811162e-05,0.0012542576850552583,-2.1790939832143534,0.029324687147745127,0.0810723386675099
ADAM33,5346773.017883265,3.2129008541546527,0.6471380438585559,4.797890231556142,1.6034560602141183e-06,2.0318734968274132e-05
ADAM3A,2921.7107621423993,-4.5917200368904685e-09,0.0014133728537096951,-0.04642253605574349,0.9629734746988714,0.9820899793826324
